location,timestamp,pm10_ug_m3,pm2_5_ug_m3,carbon_monoxide_ug_m3
Jayanagar,2025-07-12T18:00,9.8,7.1,361.0
Jayanagar,2025-07-12T19:00,10.8,8.8,426.0
Jayanagar,2025-07-12T20:00,10.9,9.5,457.0
Jayanagar,2025-07-12T21:00,10.1,9.1,428.0
Jayanagar,2025-07-12T22:00,9.7,8.8,364.0
Jayanagar,2025-07-12T23:00,8.9,8.1,303.0
Jayanagar,2025-07-13T00:00,7.4,6.5,252.0
Jayanagar,2025-07-13T01:00,6.6,5.6,204.0
Jayanagar,2025-07-13T02:00,6.8,5.4,171.0
Jayanagar,2025-07-13T03:00,7.5,5.5,161.0
Jayanagar,2025-07-13T04:00,7.7,5.5,166.0
Jayanagar,2025-07-13T05:00,6.4,5.2,181.0
Jayanagar,2025-07-13T06:00,6.4,4.7,213.0
Jayanagar,2025-07-13T07:00,7.3,4.7,255.0
Jayanagar,2025-07-13T08:00,7.1,4.8,277.0
Jayanagar,2025-07-13T09:00,6.5,4.5,255.0
Jayanagar,2025-07-13T10:00,7.1,4.6,212.0
Jayanagar,2025-07-13T11:00,10.7,5.3,191.0
Jayanagar,2025-07-13T12:00,12.3,5.4,210.0
Jayanagar,2025-07-13T13:00,13.2,5.5,250.0
Jayanagar,2025-07-13T14:00,16.2,6.6,294.0
Jayanagar,2025-07-13T15:00,18.9,7.3,343.0
Jayanagar,2025-07-13T16:00,17.2,7.6,395.0
Jayanagar,2025-07-13T17:00,13.1,7.6,433.0
Jayanagar,2025-07-13T18:00,10.9,7.9,453.0
Jayanagar,2025-07-13T19:00,10.4,8.0,458.0
Jayanagar,2025-07-13T20:00,9.7,7.9,440.0
Jayanagar,2025-07-13T21:00,8.6,7.3,384.0
Jayanagar,2025-07-13T22:00,7.7,6.7,304.0
Jayanagar,2025-07-13T23:00,7.3,6.2,237.0
Jayanagar,2025-07-14T00:00,7.0,5.5,195.0
Jayanagar,2025-07-14T01:00,7.1,5.1,166.0
Jayanagar,2025-07-14T02:00,7.7,5.1,147.0
Jayanagar,2025-07-14T03:00,8.6,5.2,136.0
Jayanagar,2025-07-14T04:00,9.6,5.5,135.0
Jayanagar,2025-07-14T05:00,8.6,4.9,151.0
Jayanagar,2025-07-14T06:00,7.5,4.6,203.0
Jayanagar,2025-07-14T07:00,6.4,4.1,271.0
Jayanagar,2025-07-14T08:00,6.4,5.0,308.0
Jayanagar,2025-07-14T09:00,5.3,4.0,279.0
Jayanagar,2025-07-14T10:00,6.2,4.0,218.0
Jayanagar,2025-07-14T11:00,5.8,3.4,176.0
Jayanagar,2025-07-14T12:00,8.7,3.8,173.0
Jayanagar,2025-07-14T13:00,11.6,5.3,188.0
Jayanagar,2025-07-14T14:00,7.2,4.2,212.0
Jayanagar,2025-07-14T15:00,6.5,3.8,251.0
Jayanagar,2025-07-14T16:00,6.7,4.1,299.0
Jayanagar,2025-07-14T17:00,10.9,6.5,328.0
Jayanagar,2025-07-14T18:00,12.5,7.9,322.0
Jayanagar,2025-07-14T19:00,12.7,8.5,296.0
Jayanagar,2025-07-14T20:00,9.3,6.8,274.0
Jayanagar,2025-07-14T21:00,6.2,4.9,265.0
Jayanagar,2025-07-14T22:00,5.0,4.1,259.0
Jayanagar,2025-07-14T23:00,4.5,3.7,246.0
Jayanagar,2025-07-15T00:00,4.3,3.2,216.0
Jayanagar,2025-07-15T01:00,4.8,3.0,179.0
Jayanagar,2025-07-15T02:00,8.2,3.7,152.0
Jayanagar,2025-07-15T03:00,5.8,3.1,140.0
Jayanagar,2025-07-15T04:00,6.1,3.2,138.0
Jayanagar,2025-07-15T05:00,2.8,2.2,147.0
Jayanagar,2025-07-15T06:00,2.5,2.3,177.0
Jayanagar,2025-07-15T07:00,3.3,3.2,218.0
Jayanagar,2025-07-15T08:00,3.7,3.6,241.0
Jayanagar,2025-07-15T09:00,3.0,2.8,228.0
Jayanagar,2025-07-15T10:00,2.5,2.3,197.0
Jayanagar,2025-07-15T11:00,2.5,2.2,177.0
Jayanagar,2025-07-15T12:00,2.4,2.2,178.0
Jayanagar,2025-07-15T13:00,2.4,2.2,189.0
Jayanagar,2025-07-15T14:00,2.6,2.4,206.0
Jayanagar,2025-07-15T15:00,2.2,2.0,232.0
Jayanagar,2025-07-15T16:00,2.5,2.3,263.0
Jayanagar,2025-07-15T17:00,6.5,5.2,288.0
Jayanagar,2025-07-15T18:00,6.5,5.7,302.0
Jayanagar,2025-07-15T19:00,7.4,6.4,309.0
Jayanagar,2025-07-15T20:00,6.5,5.8,307.0
Jayanagar,2025-07-15T21:00,5.7,5.3,293.0
Jayanagar,2025-07-15T22:00,5.5,5.2,270.0
Jayanagar,2025-07-15T23:00,5.3,5.1,244.0
Jayanagar,2025-07-16T00:00,4.7,4.2,213.0
Jayanagar,2025-07-16T01:00,4.4,3.7,180.0
Jayanagar,2025-07-16T02:00,4.8,3.5,157.0
Jayanagar,2025-07-16T03:00,5.4,3.7,148.0
Jayanagar,2025-07-16T04:00,5.9,3.9,150.0
Jayanagar,2025-07-16T05:00,4.5,3.8,169.0
Jayanagar,2025-07-16T06:00,4.1,3.7,222.0
Jayanagar,2025-07-16T07:00,4.5,4.0,291.0
Jayanagar,2025-07-16T08:00,5.3,4.6,328.0
Jayanagar,2025-07-16T09:00,4.3,3.5,302.0
Jayanagar,2025-07-16T10:00,4.7,3.3,245.0
Jayanagar,2025-07-16T11:00,6.9,3.7,203.0
Jayanagar,2025-07-16T12:00,9.4,4.1,190.0
Jayanagar,2025-07-16T13:00,12.0,5.2,193.0
Jayanagar,2025-07-16T14:00,14.4,6.0,221.0
Jayanagar,2025-07-16T15:00,16.0,7.3,302.0
Jayanagar,2025-07-16T16:00,16.8,8.5,408.0
Jayanagar,2025-07-16T17:00,22.5,12.0,471.0
Jayanagar,2025-07-16T18:00,20.1,13.0,451.0
Jayanagar,2025-07-16T19:00,16.5,11.5,388.0
Jayanagar,2025-07-16T20:00,12.8,9.9,333.0
Jayanagar,2025-07-16T21:00,10.2,8.8,308.0
Jayanagar,2025-07-16T22:00,8.8,7.9,290.0
Jayanagar,2025-07-16T23:00,7.7,7.0,268.0
Jayanagar,2025-07-17T00:00,6.2,5.5,231.0
Jayanagar,2025-07-17T01:00,5.4,4.2,189.0
Jayanagar,2025-07-17T02:00,4.7,3.5,159.0
Jayanagar,2025-07-17T03:00,3.9,3.0,147.0
Jayanagar,2025-07-17T04:00,3.6,2.9,147.0
Jayanagar,2025-07-17T05:00,1.7,1.6,163.0
Jayanagar,2025-07-17T06:00,2.0,1.9,209.0
Jayanagar,2025-07-17T07:00,3.2,3.2,272.0
Jayanagar,2025-07-17T08:00,3.6,3.5,309.0
Jayanagar,2025-07-17T09:00,3.2,3.1,295.0
Jayanagar,2025-07-17T10:00,2.4,2.4,256.0
Jayanagar,2025-07-17T11:00,1.8,1.7,233.0
Jayanagar,2025-07-17T12:00,2.3,2.2,241.0
Jayanagar,2025-07-17T13:00,3.4,3.1,265.0
Jayanagar,2025-07-17T14:00,5.2,4.6,293.0
Jayanagar,2025-07-17T15:00,5.5,4.4,325.0
Jayanagar,2025-07-17T16:00,6.8,5.3,361.0
Jayanagar,2025-07-17T17:00,8.6,7.0,394.0
Jayanagar,2025-07-17T18:00,10.0,8.5,430.0
Jayanagar,2025-07-17T19:00,11.3,9.8,463.0
Jayanagar,2025-07-17T20:00,10.9,9.5,466.0
Jayanagar,2025-07-17T21:00,10.7,8.8,419.0
Jayanagar,2025-07-17T22:00,10.1,8.2,342.0
Jayanagar,2025-07-17T23:00,8.6,7.1,274.0
Jayanagar,2025-07-18T00:00,6.2,5.2,225.0
Jayanagar,2025-07-18T01:00,4.8,4.0,186.0
Jayanagar,2025-07-18T02:00,4.2,3.5,159.0
Jayanagar,2025-07-18T03:00,4.1,3.3,141.0
Jayanagar,2025-07-18T04:00,3.9,3.2,137.0
Jayanagar,2025-07-18T05:00,3.8,3.5,165.0
Jayanagar,2025-07-18T06:00,3.8,3.6,262.0
Jayanagar,2025-07-18T07:00,5.6,5.3,391.0
Jayanagar,2025-07-18T08:00,6.3,5.6,461.0
Jayanagar,2025-07-18T09:00,7.4,6.2,411.0
Jayanagar,2025-07-18T10:00,8.6,5.2,301.0
Jayanagar,2025-07-18T11:00,10.2,5.6,219.0
Jayanagar,2025-07-18T12:00,12.5,6.5,200.0
Jayanagar,2025-07-18T13:00,12.2,6.1,210.0
Jayanagar,2025-07-18T14:00,13.0,7.0,230.0
Jayanagar,2025-07-18T15:00,12.0,7.7,258.0
Jayanagar,2025-07-18T16:00,11.4,8.2,297.0
Jayanagar,2025-07-18T17:00,13.8,8.1,339.0
Jayanagar,2025-07-18T18:00,13.0,9.4,395.0
Jayanagar,2025-07-18T19:00,13.0,10.2,453.0
Jayanagar,2025-07-18T20:00,9.9,8.5,477.0
Jayanagar,2025-07-18T21:00,6.9,6.3,439.0
Jayanagar,2025-07-18T22:00,5.4,5.0,367.0
Jayanagar,2025-07-18T23:00,4.5,4.3,298.0
Jayanagar,2025-07-19T00:00,3.4,3.3,242.0
Jayanagar,2025-07-19T01:00,2.7,2.6,190.0
Jayanagar,2025-07-19T02:00,2.4,2.2,155.0
Jayanagar,2025-07-19T03:00,2.5,2.2,140.0
Jayanagar,2025-07-19T04:00,2.8,2.3,141.0
Jayanagar,2025-07-19T05:00,2.4,2.4,159.0
Jayanagar,2025-07-19T06:00,3.0,2.8,209.0
Jayanagar,2025-07-19T07:00,4.6,3.9,277.0
Jayanagar,2025-07-19T08:00,6.7,5.3,318.0
Jayanagar,2025-07-19T09:00,10.0,6.4,306.0
Jayanagar,2025-07-19T10:00,10.8,6.8,267.0
Jayanagar,2025-07-19T11:00,12.3,7.0,243.0
Jayanagar,2025-07-19T12:00,12.7,6.8,244.0
Jayanagar,2025-07-19T13:00,13.7,7.2,259.0
Jayanagar,2025-07-19T14:00,14.6,7.3,296.0
Jayanagar,2025-07-19T15:00,19.6,9.3,380.0
Jayanagar,2025-07-19T16:00,15.0,8.4,485.0
Jayanagar,2025-07-19T17:00,10.6,7.2,545.0
Jayanagar,2025-07-19T18:00,10.9,8.2,519.0
Jayanagar,2025-07-19T19:00,9.6,7.8,448.0
Jayanagar,2025-07-19T20:00,6.8,6.0,381.0
Jayanagar,2025-07-19T21:00,5.7,5.3,337.0
Jayanagar,2025-07-19T22:00,5.1,4.8,298.0
Jayanagar,2025-07-19T23:00,4.6,4.2,260.0
Jayanagar,2025-07-20T00:00,3.7,3.3,219.0
Jayanagar,2025-07-20T01:00,3.0,2.6,180.0
Jayanagar,2025-07-20T02:00,2.4,2.1,154.0
Jayanagar,2025-07-20T03:00,2.0,1.9,142.0
Jayanagar,2025-07-20T04:00,1.8,1.7,143.0
Jayanagar,2025-07-20T05:00,1.9,1.9,162.0
Jayanagar,2025-07-20T06:00,2.2,2.1,218.0
Jayanagar,2025-07-20T07:00,3.6,3.4,291.0
Jayanagar,2025-07-20T08:00,4.7,4.4,334.0
Jayanagar,2025-07-20T09:00,5.7,4.8,313.0
Jayanagar,2025-07-20T10:00,4.9,4.1,260.0
Jayanagar,2025-07-20T11:00,4.8,3.5,226.0
Jayanagar,2025-07-20T12:00,5.9,3.6,231.0
Jayanagar,2025-07-20T13:00,9.7,4.8,254.0
Jayanagar,2025-07-20T14:00,8.7,5.2,282.0
Jayanagar,2025-07-20T15:00,9.4,5.7,317.0
Jayanagar,2025-07-20T16:00,8.5,5.5,357.0
Jayanagar,2025-07-20T17:00,9.2,8.0,387.0
Jayanagar,2025-07-20T18:00,8.7,8.2,404.0
Jayanagar,2025-07-20T19:00,8.5,8.3,410.0
Jayanagar,2025-07-20T20:00,7.2,7.0,402.0
Jayanagar,2025-07-20T21:00,6.5,6.2,373.0
Jayanagar,2025-07-20T22:00,6.5,6.1,329.0
Jayanagar,2025-07-20T23:00,6.1,5.8,284.0
Jayanagar,2025-07-21T00:00,5.2,5.0,236.0
Jayanagar,2025-07-21T01:00,4.3,4.1,188.0
Jayanagar,2025-07-21T02:00,3.4,3.3,154.0
Jayanagar,2025-07-21T03:00,2.8,2.7,139.0
Jayanagar,2025-07-21T04:00,2.6,2.5,140.0
Jayanagar,2025-07-21T05:00,2.8,2.6,162.0
Jayanagar,2025-07-21T06:00,3.3,3.2,228.0
Jayanagar,2025-07-21T07:00,4.5,4.3,316.0
Jayanagar,2025-07-21T08:00,5.0,4.7,367.0
Jayanagar,2025-07-21T09:00,4.5,4.1,344.0
Jayanagar,2025-07-21T10:00,3.4,3.1,283.0
Jayanagar,2025-07-21T11:00,3.2,3.0,241.0
Jayanagar,2025-07-21T12:00,3.9,3.6,232.0
Jayanagar,2025-07-21T13:00,3.5,3.1,240.0
Jayanagar,2025-07-21T14:00,4.5,3.8,277.0
Jayanagar,2025-07-21T15:00,6.7,5.7,372.0
Jayanagar,2025-07-21T16:00,7.3,6.6,494.0
Jayanagar,2025-07-21T17:00,10.6,9.9,564.0
Jayanagar,2025-07-21T18:00,11.2,10.4,532.0
Jayanagar,2025-07-21T19:00,10.3,9.2,448.0
Jayanagar,2025-07-21T20:00,9.0,8.2,374.0
Jayanagar,2025-07-21T21:00,7.4,6.9,336.0
Jayanagar,2025-07-21T22:00,6.2,5.9,308.0
Jayanagar,2025-07-21T23:00,5.2,5.0,280.0
Jayanagar,2025-07-22T00:00,4.0,3.9,244.0
Jayanagar,2025-07-22T01:00,3.3,3.2,207.0
Jayanagar,2025-07-22T02:00,2.8,2.7,180.0
Jayanagar,2025-07-22T03:00,2.6,2.4,161.0
Jayanagar,2025-07-22T04:00,2.4,2.2,152.0
Jayanagar,2025-07-22T05:00,2.5,2.4,165.0
Jayanagar,2025-07-22T06:00,2.8,2.7,225.0
Jayanagar,2025-07-22T07:00,4.3,4.0,309.0
Jayanagar,2025-07-22T08:00,5.6,5.1,356.0
Jayanagar,2025-07-22T09:00,5.4,4.6,328.0
Jayanagar,2025-07-22T10:00,6.1,4.1,263.0
Jayanagar,2025-07-22T11:00,8.2,4.8,223.0
Jayanagar,2025-07-22T12:00,8.4,4.6,230.0
Jayanagar,2025-07-22T13:00,8.4,4.5,260.0
Jayanagar,2025-07-22T14:00,7.9,5.8,304.0
Jayanagar,2025-07-22T15:00,6.2,4.6,377.0
Jayanagar,2025-07-22T16:00,5.9,4.6,464.0
Jayanagar,2025-07-22T17:00,6.6,6.5,507.0
Jayanagar,2025-07-22T18:00,6.1,6.0,467.0
Jayanagar,2025-07-22T19:00,5.7,5.5,383.0
Jayanagar,2025-07-22T20:00,5.5,5.3,313.0
Jayanagar,2025-07-22T21:00,4.9,4.7,281.0
Jayanagar,2025-07-22T22:00,4.6,4.3,264.0
Jayanagar,2025-07-22T23:00,4.0,3.8,245.0
Jayanagar,2025-07-23T00:00,3.1,2.9,216.0
Jayanagar,2025-07-23T01:00,2.4,2.3,186.0
Jayanagar,2025-07-23T02:00,2.1,1.9,164.0
Jayanagar,2025-07-23T03:00,1.9,1.7,152.0
Jayanagar,2025-07-23T04:00,1.9,1.6,149.0
Jayanagar,2025-07-23T05:00,2.4,2.0,163.0
Jayanagar,2025-07-23T06:00,2.5,2.2,213.0
Jayanagar,2025-07-23T07:00,3.3,3.1,280.0
Jayanagar,2025-07-23T08:00,4.4,4.3,318.0
Jayanagar,2025-07-23T09:00,4.1,3.9,297.0
Jayanagar,2025-07-23T10:00,4.0,3.8,247.0
Jayanagar,2025-07-23T11:00,3.2,3.1,208.0
Jayanagar,2025-07-23T12:00,3.3,3.1,193.0
Jayanagar,2025-07-23T13:00,3.8,3.5,189.0
Jayanagar,2025-07-23T14:00,3.6,3.2,204.0
Jayanagar,2025-07-23T15:00,3.4,2.9,255.0
Jayanagar,2025-07-23T16:00,3.3,3.1,325.0
Jayanagar,2025-07-23T17:00,6.3,5.5,366.0
Jayanagar,2025-07-23T18:00,5.9,5.3,353.0
Jayanagar,2025-07-23T19:00,5.2,4.9,311.0
Jayanagar,2025-07-23T20:00,4.7,4.5,274.0
Jayanagar,2025-07-23T21:00,4.0,3.9,255.0
Jayanagar,2025-07-23T22:00,3.9,3.9,240.0
Jayanagar,2025-07-23T23:00,3.5,3.4,222.0
Jayanagar,2025-07-24T00:00,2.8,2.7,195.0
Jayanagar,2025-07-24T01:00,2.2,2.1,166.0
Jayanagar,2025-07-24T02:00,1.8,1.7,145.0
Jayanagar,2025-07-24T03:00,1.5,1.4,133.0
Jayanagar,2025-07-24T04:00,1.4,1.2,129.0
Jayanagar,2025-07-24T05:00,1.1,1.0,145.0
Jayanagar,2025-07-24T06:00,1.3,1.3,199.0
Jayanagar,2025-07-24T07:00,2.3,2.2,273.0
Jayanagar,2025-07-24T08:00,3.6,3.4,318.0
Jayanagar,2025-07-24T09:00,3.4,2.9,308.0
Jayanagar,2025-07-24T10:00,3.3,3.0,270.0
Jayanagar,2025-07-24T11:00,3.5,3.1,239.0
Jayanagar,2025-07-24T12:00,3.1,2.8,223.0
Jayanagar,2025-07-24T13:00,3.1,2.6,214.0
Jayanagar,2025-07-24T14:00,3.9,3.4,223.0
Jayanagar,2025-07-24T15:00,3.7,3.5,269.0
Jayanagar,2025-07-24T16:00,4.0,3.9,332.0
Jayanagar,2025-07-24T17:00,6.3,5.1,369.0
Jayanagar,2025-07-24T18:00,6.0,5.3,353.0
Jayanagar,2025-07-24T19:00,5.9,5.2,310.0
Jayanagar,2025-07-24T20:00,5.7,5.1,271.0
Jayanagar,2025-07-24T21:00,4.7,4.2,250.0
Jayanagar,2025-07-24T22:00,3.9,3.7,234.0
Jayanagar,2025-07-24T23:00,3.4,3.1,214.0
Jayanagar,2025-07-25T00:00,3.0,2.5,184.0
Jayanagar,2025-07-25T01:00,3.6,2.4,150.0
Jayanagar,2025-07-25T02:00,3.9,2.4,126.0
Jayanagar,2025-07-25T03:00,3.5,2.2,114.0
Jayanagar,2025-07-25T04:00,2.6,1.8,112.0
Jayanagar,2025-07-25T05:00,1.6,1.5,130.0
Jayanagar,2025-07-25T06:00,2.1,1.9,189.0
Jayanagar,2025-07-25T07:00,3.3,3.1,268.0
Jayanagar,2025-07-25T08:00,4.0,3.8,314.0
Jayanagar,2025-07-25T09:00,3.3,3.0,294.0
Jayanagar,2025-07-25T10:00,2.7,2.5,240.0
Jayanagar,2025-07-25T11:00,2.8,2.3,198.0
Jayanagar,2025-07-25T12:00,4.6,2.8,183.0
Jayanagar,2025-07-25T13:00,5.5,3.2,179.0
Jayanagar,2025-07-25T14:00,6.6,3.8,186.0
Jayanagar,2025-07-25T15:00,5.3,3.0,212.0
Jayanagar,2025-07-25T16:00,5.6,3.1,249.0
Jayanagar,2025-07-25T17:00,12.3,6.7,269.0
Jayanagar,2025-07-25T18:00,10.6,6.3,256.0
Jayanagar,2025-07-25T19:00,10.1,6.0,227.0
Jayanagar,2025-07-25T20:00,10.5,6.2,202.0
Jayanagar,2025-07-25T21:00,9.2,5.6,193.0
Jayanagar,2025-07-25T22:00,9.1,5.4,189.0
Jayanagar,2025-07-25T23:00,10.2,5.8,180.0
Jayanagar,2025-07-26T00:00,8.7,5.2,157.0
Jayanagar,2025-07-26T01:00,7.3,4.0,129.0
Jayanagar,2025-07-26T02:00,8.8,4.3,110.0
Jayanagar,2025-07-26T03:00,8.3,4.1,104.0
Jayanagar,2025-07-26T04:00,7.3,3.4,107.0
Jayanagar,2025-07-26T05:00,2.2,1.4,121.0
Jayanagar,2025-07-26T06:00,3.8,2.0,157.0
Jayanagar,2025-07-26T07:00,5.1,3.1,204.0
Jayanagar,2025-07-26T08:00,5.4,4.0,233.0
Jayanagar,2025-07-26T09:00,6.1,3.8,224.0
Jayanagar,2025-07-26T10:00,14.1,7.1,196.0
Jayanagar,2025-07-26T11:00,29.8,12.9,178.0
Jayanagar,2025-07-26T12:00,28.1,13.2,181.0
Jayanagar,2025-07-26T13:00,23.2,10.5,194.0
Jayanagar,2025-07-26T14:00,12.4,7.5,214.0
Jayanagar,2025-07-26T15:00,14.7,8.8,246.0
Jayanagar,2025-07-26T16:00,11.6,7.7,285.0
Jayanagar,2025-07-26T17:00,8.8,6.7,306.0
Jayanagar,2025-07-26T18:00,8.4,6.9,297.0
Jayanagar,2025-07-26T19:00,6.8,6.3,270.0
Jayanagar,2025-07-26T20:00,5.3,5.2,245.0
Jayanagar,2025-07-26T21:00,3.9,3.8,227.0
Jayanagar,2025-07-26T22:00,3.4,3.3,211.0
Jayanagar,2025-07-26T23:00,4.0,3.2,192.0
Jayanagar,2025-07-27T00:00,4.7,3.1,167.0
Jayanagar,2025-07-27T01:00,4.5,2.9,141.0
Jayanagar,2025-07-27T02:00,4.7,2.8,123.0
Jayanagar,2025-07-27T03:00,6.5,3.2,112.0
Jayanagar,2025-07-27T04:00,10.9,4.9,109.0
Jayanagar,2025-07-27T05:00,3.7,2.4,132.0
Jayanagar,2025-07-27T06:00,4.4,2.8,210.0
Jayanagar,2025-07-27T07:00,4.6,3.4,313.0
Jayanagar,2025-07-27T08:00,6.3,4.8,369.0
Jayanagar,2025-07-27T09:00,9.2,5.6,329.0
Jayanagar,2025-07-27T10:00,12.5,7.0,241.0
Jayanagar,2025-07-27T11:00,13.3,7.3,175.0
Jayanagar,2025-07-27T12:00,16.8,8.2,158.0
Jayanagar,2025-07-27T13:00,18.0,8.4,164.0
Jayanagar,2025-07-27T14:00,15.8,8.1,183.0
Jayanagar,2025-07-27T15:00,14.3,7.1,225.0
Jayanagar,2025-07-27T16:00,12.0,6.4,280.0
Jayanagar,2025-07-27T17:00,14.7,8.1,316.0
Jayanagar,2025-07-27T18:00,15.2,9.6,316.0
Jayanagar,2025-07-27T19:00,16.2,10.5,297.0
Jayanagar,2025-07-27T20:00,15.6,10.4,274.0
Jayanagar,2025-07-27T21:00,14.5,9.9,252.0
Jayanagar,2025-07-27T22:00,13.7,9.5,226.0
Jayanagar,2025-07-27T23:00,12.3,8.6,200.0
Jayanagar,2025-07-28T00:00,9.7,6.8,172.0
Jayanagar,2025-07-28T01:00,8.3,5.7,143.0
Jayanagar,2025-07-28T02:00,8.5,5.5,123.0
Jayanagar,2025-07-28T03:00,9.2,5.7,113.0
Jayanagar,2025-07-28T04:00,9.7,6.0,112.0
Jayanagar,2025-07-28T05:00,8.1,5.4,126.0
Jayanagar,2025-07-28T06:00,9.4,5.7,169.0
Jayanagar,2025-07-28T07:00,8.2,5.6,227.0
Jayanagar,2025-07-28T08:00,6.7,5.0,262.0
Jayanagar,2025-07-28T09:00,5.2,3.8,252.0
Jayanagar,2025-07-28T10:00,7.4,4.3,219.0
Jayanagar,2025-07-28T11:00,9.5,4.9,195.0
Jayanagar,2025-07-28T12:00,11.0,5.2,188.0
Jayanagar,2025-07-28T13:00,12.4,5.7,190.0
Jayanagar,2025-07-28T14:00,14.2,6.0,205.0
Jayanagar,2025-07-28T15:00,14.1,6.2,245.0
Jayanagar,2025-07-28T16:00,15.3,6.4,298.0
Jayanagar,2025-07-28T17:00,23.7,9.8,331.0
Jayanagar,2025-07-28T18:00,22.3,11.1,326.0
Jayanagar,2025-07-28T19:00,20.3,11.4,302.0
Jayanagar,2025-07-28T20:00,18.6,11.0,278.0
Jayanagar,2025-07-28T21:00,17.9,10.6,263.0
Jayanagar,2025-07-28T22:00,17.7,10.7,249.0
Jayanagar,2025-07-28T23:00,17.1,10.4,229.0
Jayanagar,2025-07-29T00:00,15.5,9.5,197.0
Jayanagar,2025-07-29T01:00,13.8,8.6,160.0
Jayanagar,2025-07-29T02:00,12.1,7.7,134.0
Jayanagar,2025-07-29T03:00,10.4,6.7,124.0
Jayanagar,2025-07-29T04:00,9.1,6.0,125.0
Jayanagar,2025-07-29T05:00,6.0,4.0,143.0
Jayanagar,2025-07-29T06:00,5.9,3.9,194.0
Jayanagar,2025-07-29T07:00,7.0,5.1,261.0
Jayanagar,2025-07-29T08:00,7.0,5.3,298.0
Jayanagar,2025-07-29T09:00,11.2,6.1,274.0
Jayanagar,2025-07-29T10:00,7.1,4.4,220.0
Jayanagar,2025-07-29T11:00,7.7,4.6,180.0
Jayanagar,2025-07-29T12:00,13.6,5.7,169.0
Jayanagar,2025-07-29T13:00,7.2,3.9,172.0
Jayanagar,2025-07-29T14:00,7.5,3.8,190.0
Jayanagar,2025-07-29T15:00,7.7,3.7,233.0
Jayanagar,2025-07-29T16:00,6.0,3.3,291.0
Jayanagar,2025-07-29T17:00,8.9,5.3,328.0
Jayanagar,2025-07-29T18:00,8.8,6.4,326.0
Jayanagar,2025-07-29T19:00,9.6,7.1,304.0
Jayanagar,2025-07-29T20:00,10.4,7.4,282.0
Jayanagar,2025-07-29T21:00,10.7,7.4,268.0
Jayanagar,2025-07-29T22:00,10.7,7.3,255.0
Jayanagar,2025-07-29T23:00,9.9,6.7,235.0
Jayanagar,2025-07-30T00:00,8.1,5.4,202.0
Jayanagar,2025-07-30T01:00,6.9,4.5,163.0
Jayanagar,2025-07-30T02:00,6.8,4.2,136.0
Jayanagar,2025-07-30T03:00,6.6,4.0,126.0
Jayanagar,2025-07-30T04:00,6.0,3.6,128.0
Jayanagar,2025-07-30T05:00,4.5,2.9,141.0
Jayanagar,2025-07-30T06:00,4.7,3.0,176.0
Jayanagar,2025-07-30T07:00,5.7,4.1,223.0
Jayanagar,2025-07-30T08:00,5.5,4.0,252.0
Jayanagar,2025-07-30T09:00,6.7,4.4,245.0
Jayanagar,2025-07-30T10:00,10.0,5.0,219.0
Jayanagar,2025-07-30T11:00,9.7,4.8,200.0
Jayanagar,2025-07-30T12:00,12.5,5.2,192.0
Jayanagar,2025-07-30T13:00,17.0,6.2,190.0
Jayanagar,2025-07-30T14:00,19.0,6.9,203.0
Jayanagar,2025-07-30T15:00,19.6,7.1,246.0
Jayanagar,2025-07-30T16:00,16.4,6.6,303.0
Jayanagar,2025-07-30T17:00,29.6,12.0,340.0
Jayanagar,2025-07-30T18:00,28.3,12.7,336.0
Jayanagar,2025-07-30T19:00,25.3,12.8,312.0
Jayanagar,2025-07-30T20:00,24.4,12.7,287.0
Jayanagar,2025-07-30T21:00,18.0,10.9,271.0
Jayanagar,2025-07-30T22:00,15.8,10.2,255.0
Jayanagar,2025-07-30T23:00,13.7,9.2,235.0
Jayanagar,2025-07-31T00:00,16.5,9.2,206.0
Jayanagar,2025-07-31T01:00,10.0,6.6,173.0
Jayanagar,2025-07-31T02:00,8.3,5.6,151.0
Jayanagar,2025-07-31T03:00,7.4,5.0,144.0
Jayanagar,2025-07-31T04:00,6.4,4.4,148.0
Jayanagar,2025-07-31T05:00,5.5,4.1,165.0
Jayanagar,2025-07-31T06:00,5.3,4.0,206.0
Jayanagar,2025-07-31T07:00,7.7,4.4,260.0
Jayanagar,2025-07-31T08:00,10.3,5.7,291.0
Jayanagar,2025-07-31T09:00,16.6,7.3,273.0
Jayanagar,2025-07-31T10:00,19.3,7.9,232.0
Jayanagar,2025-07-31T11:00,18.5,8.0,211.0
Jayanagar,2025-07-31T12:00,19.8,8.2,227.0
Jayanagar,2025-07-31T13:00,22.5,8.8,263.0
Jayanagar,2025-07-31T14:00,29.0,10.4,309.0
Jayanagar,2025-07-31T15:00,34.5,12.7,368.0
Jayanagar,2025-07-31T16:00,25.9,11.5,437.0
Jayanagar,2025-07-31T17:00,24.7,12.3,492.0
Jayanagar,2025-07-31T18:00,24.2,13.9,531.0
Jayanagar,2025-07-31T19:00,25.0,15.3,555.0
Jayanagar,2025-07-31T20:00,24.7,16.4,547.0
Jayanagar,2025-07-31T21:00,22.8,15.9,485.0
Jayanagar,2025-07-31T22:00,20.7,15.0,391.0
Jayanagar,2025-07-31T23:00,19.2,13.5,309.0
Jayanagar,2025-08-01T00:00,18.6,11.9,252.0
Jayanagar,2025-08-01T01:00,19.6,11.0,206.0
Jayanagar,2025-08-01T02:00,21.2,10.8,178.0
